Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition,Hire_Year,Salary_Bracket,Age_Group,High_Performer,Engagement_Score,Promotion_Rate,Overtime_Intensity,Cluster
EMP04095,2010-02-20,46.0,Female,Single,NCR,Master,Operations,Regular,Morning,15.2,49500.0,3.4,Meets Expectations,42.0,16,21,6.0,4.5,1.0,3,1,1,2010,High,Senior (46+),0,2.75,0.19736842105263158,High,3
EMP03379,2019-02-26,37.0,Female,Married,Region XI,Bachelor,Finance,Project-based,Graveyard,6.7,48500.0,3.2,Meets Expectations,48.0,11,18,191.0,5.6,3.6,1,2,1,2019,High,Mid-Career (31-45),0,4.6,0.14925373134328357,Moderate,3
EMP05151,2011-07-31,36.0,Female,Married,Region XI,Bachelor,Operations,Regular,Night,9.4,35500.0,1.4,Needs Improvement,34.0,16,23,300.0,3.0,2.7,1,4,1,2011,Medium,Mid-Career (31-45),0,2.85,0.10638297872340426,High,2
EMP04823,2021-02-25,58.0,Male,Married,NCR,PhD,Marketing,Regular,Graveyard,30.0,83500.0,4.4,Exceeds Expectations,51.0,7,33,14.0,5.3,1.0,8,2,0,2021,Very High,Senior (46+),1,3.15,0.26666666666666666,Very High,1
EMP05851,2010-04-07,44.0,Female,Single,Region III,Master,Legal/Compliance,Regular,Graveyard,20.9,63000.0,3.6,Exceeds Expectations,73.0,9,19,74.0,5.9,1.7,5,4,0,2010,Very High,Mid-Career (31-45),0,3.8000000000000003,0.23923444976076558,Moderate,1
EMP02850,2011-05-16,54.0,Male,Married,NCR,PhD,IT,Regular,Afternoon,30.0,101500.0,3.6,Exceeds Expectations,14.0,9,15,38.0,3.4,4.0,7,1,0,2011,Very High,Senior (46+),0,3.7,0.23333333333333334,Moderate,1
EMP01299,2016-12-29,30.0,Female,Single,NCR,High School,IT,Contractual,Graveyard,7.3,43500.0,3.0,Meets Expectations,38.0,12,6,6.0,2.4,1.0,1,0,1,2016,High,Young (18-30),0,1.7,0.136986301369863,Low,3
EMP04983,2010-12-29,43.0,Female,Single,NCR,Bachelor,Operations,Regular,Night,14.8,40500.0,1.0,Needs Improvement,25.0,21,11,7.0,1.0,4.1,1,0,1,2010,High,Mid-Career (31-45),0,2.55,0.06756756756756756,Moderate,2
EMP04460,2015-01-09,40.0,Male,Single,NCR,Bachelor,IT,Regular,Night,17.6,61000.0,4.5,Exceeds Expectations,30.0,8,25,8.0,4.1,6.8,5,1,0,2015,Very High,Mid-Career (31-45),1,5.449999999999999,0.28409090909090906,High,3
EMP04027,2009-05-10,48.0,Female,Married,NCR,High School,Customer Service,Regular,Night,21.2,31500.0,4.1,Exceeds Expectations,35.0,10,17,14.0,5.3,7.1,5,1,1,2009,Medium,Senior (46+),1,6.199999999999999,0.2358490566037736,Moderate,1
EMP05202,2009-05-02,58.0,Female,Married,Region XI,Master,Operations,Regular,Morning,24.7,58000.0,3.6,Exceeds Expectations,38.0,10,16,300.0,4.3,5.1,6,0,0,2009,High,Senior (46+),0,4.699999999999999,0.24291497975708504,Moderate,1
EMP05451,2020-05-19,30.0,Female,Separated,Region III,Master,Sales,Regular,Night,7.1,41000.0,1.0,Needs Improvement,22.0,14,9,43.0,2.7,6.1,0,5,1,2020,High,Young (18-30),0,4.4,0.0,Low,2
EMP05883,2023-06-08,53.0,Male,Married,Region III,Bachelor,Marketing,Contractual,Morning,12.0,50500.0,1.0,Needs Improvement,15.0,13,8,69.0,4.0,4.8,1,1,1,2023,High,Senior (46+),0,4.4,0.08333333333333333,Low,2
EMP02596,2020-07-31,51.0,Male,Married,NCR,Master,HR,Regular,Graveyard,22.8,50500.0,2.7,Meets Expectations,28.0,11,22,6.0,4.2,4.4,4,0,1,2020,High,Senior (46+),0,4.300000000000001,0.17543859649122806,High,3
EMP05640,2015-04-17,58.0,Male,Married,Region IV-A,Bachelor,Marketing,Regular,Graveyard,27.6,61000.0,2.6,Meets Expectations,43.0,30,4,44.0,6.9,5.2,5,1,0,2015,Very High,Senior (46+),0,6.050000000000001,0.18115942028985507,Low,2
EMP02721,2017-10-17,58.0,Female,Single,CAR,Vocational,Operations,Regular,Afternoon,23.3,44500.0,4.1,Exceeds Expectations,44.0,9,25,210.0,6.2,5.5,6,0,0,2017,High,Senior (46+),1,5.85,0.2575107296137339,High,1
EMP01757,2013-09-30,45.0,Female,Married,CAR,Vocational,IT,Contractual,Night,12.9,44000.0,4.5,Exceeds Expectations,61.0,9,10,38.0,2.1,5.7,3,1,1,2013,High,Mid-Career (31-45),1,3.9000000000000004,0.23255813953488372,Low,3
EMP03568,2014-06-14,58.0,Male,Single,Region IV-A,High School,Sales,Project-based,Morning,8.3,18500.0,4.0,Exceeds Expectations,39.0,7,4,22.0,6.9,1.4,2,0,1,2014,Low,Senior (46+),1,4.15,0.24096385542168672,Low,3
EMP03857,2015-02-25,49.0,Male,Widowed,Region VII,Master,Operations,Regular,Night,17.5,52000.0,3.1,Meets Expectations,35.0,9,6,128.0,1.6,3.8,3,1,1,2015,High,Senior (46+),0,2.7,0.17142857142857143,Low,3
EMP05027,2023-05-22,52.0,Female,Single,Region XI,Bachelor,Sales,Regular,Graveyard,16.6,41000.0,4.0,Exceeds Expectations,37.0,8,5,271.0,5.5,5.2,4,0,0,2023,High,Senior (46+),1,5.35,0.24096385542168672,Low,3
EMP05117,2011-01-29,52.0,Female,Widowed,Region VII,Bachelor,Customer Service,Regular,Morning,24.1,41500.0,2.7,Meets Expectations,29.0,15,22,300.0,4.8,7.5,4,0,0,2011,High,Senior (46+),0,6.15,0.16597510373443983,High,3
EMP05726,2011-05-20,58.0,Female,Married,Region XI,Master,Operations,Contractual,Morning,11.0,45500.0,4.6,Outstanding,49.0,9,23,300.0,4.2,5.0,3,1,1,2011,High,Senior (46+),1,4.6,0.2727272727272727,High,3
EMP05103,2021-10-09,36.0,Male,Married,Region XI,Bachelor,HR,Regular,Morning,11.6,33500.0,3.8,Exceeds Expectations,32.0,10,18,300.0,4.9,4.9,2,1,0,2021,Medium,Mid-Career (31-45),0,4.9,0.1724137931034483,Moderate,3
EMP02878,2023-01-14,44.0,Male,Single,Region IV-A,Bachelor,Finance,Regular,Night,30.0,67000.0,3.3,Meets Expectations,40.0,9,23,48.0,4.7,6.2,7,0,0,2023,Very High,Mid-Career (31-45),0,5.45,0.23333333333333334,High,1
EMP01377,2010-12-21,56.0,Female,Single,Region XI,Vocational,Customer Service,Contractual,Night,13.3,32500.0,2.7,Meets Expectations,42.0,10,27,239.0,5.6,4.2,2,1,1,2010,Medium,Senior (46+),0,4.9,0.15037593984962405,High,3
EMP04828,2009-06-25,27.0,Male,Single,Region I,High School,Finance,Contractual,Night,3.8,28000.0,4.1,Exceeds Expectations,55.0,10,16,93.0,6.3,5.9,1,1,1,2009,Medium,Young (18-30),1,6.1,0.2631578947368421,Moderate,3
EMP02074,2018-03-14,36.0,Female,Married,Region III,High School,Operations,Contractual,Morning,5.9,21000.0,4.0,Exceeds Expectations,38.0,9,28,59.0,5.1,1.0,2,1,1,2018,Low,Mid-Career (31-45),1,3.05,0.3389830508474576,High,3
EMP05082,2008-12-15,43.0,Female,Single,Region IV-A,Master,Operations,Contractual,Morning,6.7,46500.0,3.3,Meets Expectations,43.0,9,31,40.0,4.0,6.0,1,0,1,2008,High,Mid-Career (31-45),0,5.0,0.14925373134328357,Very High,3
EMP02756,2011-12-22,37.0,Female,Single,Region III,Bachelor,Marketing,Contractual,Morning,8.1,44500.0,2.7,Meets Expectations,46.0,12,14,36.0,4.7,3.9,1,1,1,2011,High,Mid-Career (31-45),0,4.3,0.1234567901234568,Moderate,3
EMP01379,2009-07-17,40.0,Female,Single,Region IV-A,Master,Marketing,Contractual,Afternoon,7.7,49500.0,5.0,Outstanding,40.0,0,17,43.0,6.3,5.2,2,1,1,2009,High,Mid-Career (31-45),1,5.75,0.2597402597402597,Moderate,3
EMP04761,2012-03-25,42.0,Male,Single,Region VII,High School,Operations,Regular,Morning,14.6,36500.0,4.5,Exceeds Expectations,44.0,8,26,292.0,5.0,5.0,4,0,0,2012,Medium,Mid-Career (31-45),1,5.0,0.273972602739726,High,3
EMP04865,2017-08-18,58.0,Male,Single,Region IV-A,Bachelor,Operations,Contractual,Night,11.0,36000.0,4.5,Outstanding,41.0,12,27,57.0,4.2,4.9,3,1,1,2017,Medium,Senior (46+),1,4.550000000000001,0.2727272727272727,High,3
EMP02130,2018-08-04,53.0,Male,Separated,Region VII,Master,Sales,Regular,Night,17.8,46000.0,3.4,Meets Expectations,49.0,21,16,189.0,2.7,3.4,4,1,1,2018,High,Senior (46+),0,3.05,0.2247191011235955,Moderate,2
EMP05421,2019-04-06,44.0,Female,Single,Region IV-A,Master,Operations,Project-based,Graveyard,6.0,46500.0,2.9,Meets Expectations,30.0,9,29,28.0,2.5,2.6,1,4,1,2019,High,Mid-Career (31-45),0,2.55,0.16666666666666666,High,3
EMP03946,2023-10-14,40.0,Male,Married,CAR,Bachelor,Operations,Regular,Graveyard,12.1,36000.0,3.7,Exceeds Expectations,40.0,10,28,300.0,4.8,2.6,3,1,1,2023,Medium,Mid-Career (31-45),0,3.7,0.24793388429752067,High,3
EMP03195,2012-10-23,35.0,Female,Single,Region IV-A,Bachelor,Operations,Regular,Morning,10.6,35500.0,2.7,Meets Expectations,44.0,13,28,31.0,3.6,2.4,1,1,1,2012,Medium,Mid-Career (31-45),0,3.0,0.09433962264150944,High,3
EMP02700,2018-04-24,31.0,Male,Married,Region III,Vocational,HR,Regular,Graveyard,9.1,17500.0,1.0,Needs Improvement,39.0,14,16,40.0,1.0,4.8,0,3,1,2018,Low,Mid-Career (31-45),0,2.9,0.0,Moderate,2
EMP04592,2023-12-15,29.0,Male,Married,Region VII,Bachelor,Operations,Regular,Night,6.1,31500.0,1.1,Needs Improvement,38.0,14,27,290.0,1.0,2.2,0,1,1,2023,Medium,Young (18-30),0,1.6,0.0,High,2
EMP03752,2018-12-18,48.0,Female,Married,NCR,Vocational,IT,Regular,Graveyard,22.4,59000.0,1.2,Needs Improvement,23.0,14,7,14.0,1.0,4.3,2,0,1,2018,High,Senior (46+),0,2.65,0.08928571428571429,Low,2
EMP03145,2022-04-19,58.0,Female,Separated,Region IV-A,Bachelor,Finance,Contractual,Graveyard,23.5,60500.0,2.6,Meets Expectations,60.0,11,0,22.0,4.6,5.5,4,1,1,2022,Very High,Senior (46+),0,5.05,0.1702127659574468,Low,1
EMP03303,2021-07-28,36.0,Male,Separated,Region I,Bachelor,Finance,Regular,Afternoon,16.1,53000.0,4.4,Exceeds Expectations,48.0,7,33,230.0,6.9,3.8,5,0,0,2021,High,Mid-Career (31-45),1,5.35,0.3105590062111801,Very High,3
EMP02376,2015-05-11,39.0,Male,Married,Region III,Bachelor,Customer Service,Regular,Night,19.6,34000.0,3.5,Exceeds Expectations,38.0,9,38,65.0,3.3,2.9,4,2,1,2015,Medium,Mid-Career (31-45),0,3.0999999999999996,0.2040816326530612,Very High,3
EMP01795,2015-08-27,44.0,Female,Married,NCR,Vocational,Operations,Regular,Night,15.1,32500.0,1.5,Needs Improvement,38.0,12,27,8.0,2.9,1.5,2,0,1,2015,Medium,Mid-Career (31-45),0,2.2,0.13245033112582782,High,2
EMP05422,2020-10-23,43.0,Female,Separated,CAR,Bachelor,Legal/Compliance,Regular,Night,17.9,53500.0,1.0,Needs Improvement,29.0,14,10,300.0,4.0,5.2,1,2,1,2020,High,Mid-Career (31-45),0,4.6,0.0558659217877095,Low,2
EMP02667,2014-12-01,31.0,Male,Married,CAR,Bachelor,Operations,Contractual,Graveyard,3.3,35500.0,1.1,Needs Improvement,17.0,16,33,250.0,4.5,5.4,0,1,1,2014,Medium,Mid-Career (31-45),0,4.95,0.0,Very High,2
EMP03158,2009-07-04,35.0,Female,Single,CAR,High School,Sales,Contractual,Night,3.9,15000.0,1.0,Needs Improvement,18.0,18,14,300.0,3.4,4.6,0,5,1,2009,Low,Mid-Career (31-45),0,4.0,0.0,Moderate,2
EMP01176,2016-05-21,57.0,Female,Single,CAR,High School,Operations,Contractual,Morning,10.9,33500.0,4.1,Exceeds Expectations,43.0,10,29,300.0,6.3,6.2,3,0,0,2016,Medium,Senior (46+),1,6.25,0.27522935779816515,High,3
EMP02053,2017-10-10,42.0,Female,Widowed,Region IV-A,Bachelor,Customer Service,Contractual,Night,10.0,40500.0,4.5,Exceeds Expectations,63.0,7,13,34.0,5.1,3.8,3,0,1,2017,High,Mid-Career (31-45),1,4.449999999999999,0.3,Moderate,3
EMP03777,2015-09-23,58.0,Male,Separated,NCR,Vocational,Operations,Contractual,Afternoon,11.5,26500.0,2.5,Meets Expectations,35.0,12,26,9.0,4.9,4.3,1,1,1,2015,Medium,Senior (46+),0,4.6,0.08695652173913043,High,3
EMP05164,2011-12-13,55.0,Male,Married,Region IV-A,High School,Sales,Regular,Morning,19.3,40500.0,1.0,Needs Improvement,21.0,14,7,28.0,2.3,8.4,2,1,1,2011,High,Senior (46+),0,5.35,0.10362694300518134,Low,2
EMP01046,2015-09-18,54.0,Female,Married,NCR,Bachelor,IT,Regular,Graveyard,29.0,66500.0,2.9,Meets Expectations,40.0,10,9,4.0,1.3,3.6,5,1,1,2015,Very High,Senior (46+),0,2.45,0.1724137931034483,Low,1
EMP04044,2020-01-06,33.0,Female,Married,Region VII,Master,Sales,Regular,Graveyard,7.4,45500.0,4.5,Exceeds Expectations,61.0,13,19,206.0,8.1,2.2,2,0,1,2020,High,Mid-Career (31-45),1,5.15,0.27027027027027023,Moderate,3
EMP03306,2008-12-03,58.0,Female,Married,Region I,Bachelor,Sales,Regular,Afternoon,21.4,47000.0,2.5,Meets Expectations,20.0,14,16,277.0,4.7,6.7,3,2,0,2008,High,Senior (46+),0,5.7,0.14018691588785048,Moderate,3
EMP04873,2009-09-23,35.0,Female,Married,Region IV-A,Bachelor,Operations,Contractual,Night,6.5,35000.0,4.3,Exceeds Expectations,40.0,15,22,25.0,6.8,2.2,1,2,1,2009,Medium,Mid-Career (31-45),1,4.5,0.15384615384615385,High,3
EMP05783,2019-04-16,57.0,Female,Single,NCR,Master,HR,Regular,Night,30.0,65000.0,2.8,Meets Expectations,43.0,12,33,11.0,4.1,6.0,5,0,0,2019,Very High,Senior (46+),0,5.05,0.16666666666666666,Very High,1
EMP02540,2015-08-08,38.0,Female,Married,NCR,Bachelor,Finance,Contractual,Night,11.8,50000.0,1.0,Needs Improvement,25.0,23,23,9.0,3.4,4.8,1,1,1,2015,High,Mid-Career (31-45),0,4.1,0.0847457627118644,High,2
EMP04825,2022-07-29,58.0,Female,Single,Region III,Bachelor,Operations,Contractual,Morning,11.2,38000.0,4.2,Exceeds Expectations,43.0,8,19,38.0,4.7,6.3,3,1,0,2022,Medium,Senior (46+),1,5.5,0.26785714285714285,Moderate,3
EMP03390,2009-02-18,29.0,Female,Single,NCR,Bachelor,IT,Regular,Morning,11.5,57500.0,2.7,Meets Expectations,35.0,19,15,12.0,1.0,6.3,2,1,1,2009,High,Young (18-30),0,3.65,0.17391304347826086,Moderate,3
EMP04613,2016-04-11,49.0,Female,Married,NCR,Bachelor,Sales,Contractual,Night,8.5,30000.0,3.5,Exceeds Expectations,46.0,14,20,11.0,3.5,6.0,2,0,0,2016,Medium,Senior (46+),0,4.75,0.23529411764705882,Moderate,3
EMP04752,2014-05-23,36.0,Male,Single,NCR,Bachelor,Customer Service,Regular,Morning,19.1,37000.0,5.0,Outstanding,35.0,6,26,6.0,4.2,4.8,6,4,0,2014,Medium,Mid-Career (31-45),1,4.5,0.31413612565445026,High,3
EMP02719,2016-02-12,35.0,Male,Single,Region III,Bachelor,Legal/Compliance,Regular,Afternoon,12.3,44500.0,4.3,Exceeds Expectations,42.0,8,13,30.0,6.5,2.2,4,2,0,2016,High,Mid-Career (31-45),1,4.35,0.3252032520325203,Moderate,3
EMP05511,2010-03-15,28.0,Female,Single,Region VII,Master,Operations,Regular,Afternoon,11.8,41000.0,1.4,Needs Improvement,34.0,21,26,213.0,1.0,4.7,1,0,1,2010,High,Young (18-30),0,2.85,0.0847457627118644,High,2
EMP03459,2015-07-18,42.0,Male,Married,Region III,Bachelor,Finance,Regular,Night,23.7,56000.0,4.7,Outstanding,33.0,8,20,34.0,4.5,5.7,7,0,0,2015,High,Mid-Career (31-45),1,5.1,0.29535864978902954,Moderate,3
EMP01284,2009-09-09,37.0,Female,Single,NCR,Master,Operations,Regular,Morning,13.4,48000.0,4.9,Outstanding,47.0,6,30,13.0,7.5,3.2,4,0,0,2009,High,Mid-Career (31-45),1,5.35,0.29850746268656714,High,3
EMP02567,2015-05-24,35.0,Female,Single,Region VII,High School,IT,Regular,Night,13.0,46000.0,1.3,Needs Improvement,6.0,17,4,228.0,3.6,6.2,1,3,1,2015,High,Mid-Career (31-45),0,4.9,0.07692307692307693,Low,2
EMP02894,2014-08-20,41.0,Male,Widowed,Region IV-A,Bachelor,Operations,Contractual,Graveyard,8.5,30500.0,1.0,Needs Improvement,24.0,30,22,33.0,3.3,5.9,0,1,1,2014,Medium,Mid-Career (31-45),0,4.6,0.0,High,2
EMP03252,2010-10-23,48.0,Female,Married,Region IV-A,Master,Customer Service,Regular,Morning,24.2,54500.0,5.0,Outstanding,56.0,6,5,26.0,4.1,4.7,8,0,0,2010,High,Senior (46+),1,4.4,0.3305785123966942,Low,1
EMP05469,2010-03-31,38.0,Female,Single,Region IV-A,Bachelor,Customer Service,Regular,Night,14.4,39000.0,1.3,Needs Improvement,32.0,13,23,39.0,3.2,7.6,1,3,1,2010,Medium,Mid-Career (31-45),0,5.4,0.06944444444444445,High,2
EMP05790,2014-07-10,58.0,Male,Single,Region III,Master,Sales,Contractual,Morning,11.6,43500.0,4.1,Exceeds Expectations,51.0,30,13,31.0,6.1,6.0,3,2,1,2014,High,Senior (46+),1,6.05,0.25862068965517243,Moderate,2
EMP02201,2023-07-15,58.0,Female,Married,NCR,Vocational,Marketing,Contractual,Morning,15.2,53000.0,2.8,Meets Expectations,38.0,11,23,6.0,6.1,3.0,3,0,0,2023,High,Senior (46+),0,4.55,0.19736842105263158,High,3
EMP03100,2016-04-02,45.0,Female,Single,Region III,Bachelor,Sales,Regular,Afternoon,13.5,43000.0,4.7,Outstanding,50.0,6,18,80.0,4.5,4.5,5,1,0,2016,High,Mid-Career (31-45),1,4.5,0.37037037037037035,Moderate,3
EMP03058,2010-04-29,31.0,Male,Married,Region III,Bachelor,Sales,Project-based,Graveyard,3.0,30500.0,2.9,Meets Expectations,23.0,14,21,44.0,1.6,2.7,0,1,1,2010,Medium,Mid-Career (31-45),0,2.1500000000000004,0.0,High,3
EMP03589,2023-01-09,50.0,Female,Separated,CAR,Master,Operations,Regular,Morning,20.3,55500.0,4.7,Outstanding,55.0,8,17,300.0,6.1,4.5,6,2,0,2023,High,Senior (46+),1,5.3,0.29556650246305416,Moderate,1
EMP02771,2011-05-21,58.0,Male,Married,NCR,High School,Finance,Contractual,Afternoon,18.1,52000.0,4.4,Exceeds Expectations,42.0,10,26,8.0,5.5,3.8,5,1,0,2011,High,Senior (46+),1,4.65,0.2762430939226519,High,1
EMP05924,2015-05-16,58.0,Female,Single,CAR,Bachelor,Customer Service,Contractual,Graveyard,13.9,38500.0,1.0,Needs Improvement,0.0,19,15,214.0,3.0,1.0,1,1,1,2015,Medium,Senior (46+),0,2.0,0.07194244604316546,Moderate,2
EMP05855,2021-12-19,27.0,Female,Single,NCR,Bachelor,IT,Regular,Afternoon,6.9,54000.0,3.5,Meets Expectations,29.0,8,15,8.0,6.4,1.0,1,0,1,2021,High,Young (18-30),0,3.7,0.14492753623188406,Moderate,3
EMP02030,2017-09-09,56.0,Male,Separated,CAR,High School,Customer Service,Contractual,Night,13.7,32500.0,3.6,Exceeds Expectations,24.0,11,13,300.0,5.6,5.4,3,1,1,2017,Medium,Senior (46+),0,5.5,0.21897810218978103,Moderate,3
EMP02091,2021-12-18,50.0,Male,Single,NCR,Master,Customer Service,Regular,Night,21.7,58500.0,4.1,Exceeds Expectations,53.0,10,13,11.0,4.2,4.4,6,1,0,2021,High,Senior (46+),1,4.300000000000001,0.2764976958525346,Moderate,3
EMP04575,2014-07-25,32.0,Female,Married,NCR,Bachelor,Customer Service,Regular,Graveyard,10.9,34000.0,4.6,Outstanding,50.0,9,29,5.0,5.1,3.5,3,0,0,2014,Medium,Mid-Career (31-45),1,4.3,0.27522935779816515,High,3
EMP05583,2012-12-18,51.0,Male,Married,Region IV-A,Bachelor,Marketing,Contractual,Afternoon,11.4,47000.0,3.1,Meets Expectations,32.0,10,21,23.0,2.3,4.5,2,1,0,2012,High,Senior (46+),0,3.4,0.17543859649122806,High,3
EMP05400,2022-12-26,58.0,Male,Single,Region IV-A,High School,Operations,Regular,Graveyard,25.2,35000.0,4.0,Exceeds Expectations,49.0,12,30,29.0,4.9,1.8,6,1,0,2022,Medium,Senior (46+),1,3.35,0.2380952380952381,High,1
EMP05903,2018-03-30,29.0,Male,Married,Region VII,High School,Operations,Regular,Morning,7.7,24500.0,2.5,Meets Expectations,30.0,19,16,292.0,2.9,5.2,1,0,1,2018,Low,Young (18-30),0,4.05,0.12987012987012986,Moderate,3
EMP03584,2021-10-22,51.0,Male,Married,Region I,Master,Finance,Contractual,Night,15.3,66500.0,4.4,Exceeds Expectations,33.0,13,26,261.0,3.8,3.3,5,0,1,2021,Very High,Senior (46+),1,3.55,0.32679738562091504,High,1
EMP01100,2015-04-10,44.0,Male,Married,Region XI,Vocational,Operations,Regular,Morning,18.2,31500.0,2.8,Meets Expectations,35.0,12,16,300.0,2.3,5.0,3,1,1,2015,Medium,Mid-Career (31-45),0,3.65,0.16483516483516483,Moderate,3
EMP03218,2014-09-23,58.0,Female,Married,NCR,Bachelor,Sales,Contractual,Night,9.7,31500.0,3.7,Exceeds Expectations,36.0,12,23,14.0,5.4,4.1,2,1,0,2014,Medium,Senior (46+),0,4.75,0.2061855670103093,High,3
EMP02346,2009-09-08,33.0,Male,Single,NCR,Master,Sales,Regular,Night,9.2,36500.0,3.0,Meets Expectations,20.0,10,12,6.0,3.7,7.9,1,1,1,2009,Medium,Mid-Career (31-45),0,5.800000000000001,0.10869565217391305,Moderate,3
EMP05049,2018-02-21,41.0,Female,Single,Region IV-A,Master,Customer Service,Regular,Afternoon,19.3,53500.0,3.6,Exceeds Expectations,41.0,10,10,19.0,2.3,5.9,4,3,0,2018,High,Mid-Career (31-45),0,4.1,0.20725388601036268,Low,3
EMP02243,2020-09-10,42.0,Female,Single,NCR,Vocational,Marketing,Regular,Morning,17.0,43500.0,5.0,Outstanding,62.0,13,19,12.0,2.2,5.1,6,1,0,2020,High,Mid-Career (31-45),1,3.65,0.35294117647058826,Moderate,1
EMP01352,2015-02-04,58.0,Female,Married,CAR,Bachelor,Customer Service,Regular,Afternoon,30.0,47500.0,2.7,Meets Expectations,34.0,13,21,300.0,4.2,5.0,5,0,0,2015,High,Senior (46+),0,4.6,0.16666666666666666,High,1
EMP03771,2008-01-25,52.0,Female,Married,Region IV-A,Bachelor,Operations,Contractual,Afternoon,10.4,41500.0,1.2,Needs Improvement,24.0,15,12,44.0,1.0,3.7,1,2,1,2008,High,Senior (46+),0,2.35,0.09615384615384615,Moderate,2
EMP03652,2022-07-16,30.0,Male,Married,NCR,Vocational,Sales,Regular,Afternoon,9.6,24500.0,1.0,Needs Improvement,24.0,15,28,14.0,2.6,4.8,0,0,1,2022,Low,Young (18-30),0,3.7,0.0,High,2
EMP02544,2010-02-17,38.0,Male,Widowed,Region III,Bachelor,Sales,Regular,Morning,10.3,36500.0,2.7,Meets Expectations,28.0,25,12,50.0,2.5,5.8,1,6,1,2010,Medium,Mid-Career (31-45),0,4.15,0.0970873786407767,Moderate,2
EMP02184,2021-03-27,32.0,Female,Single,NCR,Bachelor,Customer Service,Regular,Morning,9.3,27000.0,4.1,Exceeds Expectations,30.0,7,21,10.0,4.9,6.0,2,2,1,2021,Medium,Mid-Career (31-45),1,5.45,0.2150537634408602,High,3
EMP01719,2009-02-15,51.0,Male,Widowed,NCR,High School,Operations,Regular,Night,20.4,32500.0,5.0,Outstanding,50.0,9,42,13.0,8.7,2.8,6,1,0,2009,Medium,Senior (46+),1,5.75,0.29411764705882354,Very High,1
EMP04139,2013-03-16,55.0,Female,Married,NCR,Master,Finance,Regular,Afternoon,30.0,74500.0,3.4,Meets Expectations,40.0,11,23,12.0,5.5,5.5,6,3,0,2013,Very High,Senior (46+),0,5.5,0.2,High,1
EMP04947,2008-02-22,37.0,Female,Single,Region IV-A,High School,IT,Regular,Night,15.3,51500.0,1.0,Needs Improvement,39.0,16,17,38.0,1.9,4.8,1,1,1,2008,High,Mid-Career (31-45),0,3.3499999999999996,0.06535947712418301,Moderate,2
EMP02552,2023-05-28,47.0,Female,Single,Region III,Bachelor,HR,Regular,Afternoon,19.5,39000.0,3.0,Meets Expectations,28.0,13,8,63.0,3.0,7.6,3,1,0,2023,Medium,Senior (46+),0,5.3,0.15384615384615385,Low,3
EMP01309,2023-08-16,36.0,Female,Single,Region III,Master,Marketing,Contractual,Afternoon,6.2,56500.0,1.3,Needs Improvement,18.0,13,20,28.0,1.0,5.9,0,4,1,2023,High,Mid-Career (31-45),0,3.45,0.0,Moderate,2
EMP02648,2017-07-05,34.0,Female,Married,Region XI,Bachelor,Customer Service,Regular,Morning,12.1,37500.0,1.0,Needs Improvement,14.0,17,18,230.0,1.7,4.8,1,2,1,2017,Medium,Mid-Career (31-45),0,3.25,0.08264462809917356,Moderate,2
EMP01834,2018-12-08,50.0,Female,Single,NCR,Bachelor,Operations,Regular,Night,20.2,47000.0,1.0,Needs Improvement,29.0,17,18,5.0,2.9,3.0,1,1,1,2018,High,Senior (46+),0,2.95,0.04950495049504951,Moderate,2
EMP01367,2008-03-17,42.0,Female,Single,Region VI,Master,Legal/Compliance,Contractual,Graveyard,8.7,61500.0,3.4,Meets Expectations,54.0,9,15,38.0,5.0,1.7,2,2,1,2008,Very High,Mid-Career (31-45),0,3.35,0.2298850574712644,Moderate,3
EMP04103,2014-01-29,43.0,Male,Married,Region III,Vocational,Customer Service,Regular,Night,17.4,31000.0,3.2,Meets Expectations,28.0,12,22,55.0,2.2,4.6,3,0,1,2014,Medium,Mid-Career (31-45),0,3.4,0.1724137931034483,High,3
EMP05970,2009-06-02,41.0,Male,Separated,NCR,Bachelor,Sales,Contractual,Afternoon,5.6,32000.0,2.7,Meets Expectations,21.0,10,8,6.0,4.0,7.8,1,0,1,2009,Medium,Mid-Career (31-45),0,5.9,0.17857142857142858,Low,3
EMP01945,2013-07-26,37.0,Female,Married,Region VII,Bachelor,Operations,Regular,Night,13.4,41500.0,3.5,Exceeds Expectations,46.0,30,21,274.0,5.9,3.8,3,1,0,2013,High,Mid-Career (31-45),0,4.85,0.22388059701492538,High,2
EMP04814,2009-11-15,57.0,Male,Separated,Region XI,Vocational,IT,Regular,Night,30.0,66500.0,3.2,Meets Expectations,31.0,10,23,300.0,5.0,6.3,6,3,0,2009,Very High,Senior (46+),0,5.65,0.2,High,1
EMP03576,2012-07-13,36.0,Male,Single,NCR,Bachelor,IT,Contractual,Afternoon,6.7,51500.0,3.9,Exceeds Expectations,40.0,8,15,14.0,4.3,4.0,1,1,1,2012,High,Mid-Career (31-45),0,4.15,0.14925373134328357,Moderate,3
